player,date,match_day,session_name,session_duration,distance_m,dist_over_time,HSR_abs_dist,HSR_rel_dist,hsr_rel_efforts,HSR_over_time,sprint_dist,sprint_count_85pct,sprint_count_95pct,max_speed,pct_max_velocity,profile_max_vel,player_load,pl_per_min,hmld_m,acc,decc,acc_plus_decc,acc_gt2,acc_gt3,decc_gt2,decc_gt3,hia,max_acc,max_dec,hr_exertion,energy,red_zone,RPE,TL
Kevin Álvarez,2026-06-13,MD,13 Jun 08:19 AM,68.36116666666666,6743.34,98.64284547513574,238.59,0,0,3.49013938225162,0,3,0,27.36827,78.21293438500228,34.992,566.23336,8.282968059351434,1069.84999,30,32,62,92,30,89,32,22,3.98798,-2.98363,0,577.1178199999999,0,3,1698.7000799999998
Miguel Vázquez,2026-06-13,MD,13 Jun 08:19 AM,68.36116666666666,6656.709999999999,97.37560554603368,144.12,0,0,2.1082144589886562,0,2,0,25.96543,76.40486699623352,33.984,635.18821,9.291652570782146,863.73,8,23,31,68,8,75,23,19,3.35265,-3.02654,0,621.0584,0,3,1905.56463
Néstor Alejandro Araujo Razo,2026-06-13,MD,13 Jun 08:19 AM,54.473499999999994,5922.44,108.72148843015411,453.3299999999999,636.5,102,8.322028142124152,19.130000000000003,11,1,30.93369,154.54481414868107,20.016,500.60221,9.189830100874739,1146.59998,23,24,47,74,23,70,24,22,3.99279,-4.80448,0,661.54532,0,3,1501.80663
Pato Salas,2026-06-13,MD,13 Jun 08:19 AM,68.7235,7172.65,104.3696843146813,273.31,0,0,3.97695111570278,0,2,0,27.92567,79.805869913123,34.992,584.38107,8.50336595196694,1117.12002,16,21,37,91,16,91,21,24,4.28128,-3.82467,0,679.0992,0,3,1753.1432100000002
Ramón Juárez,2026-06-13,MD,13 Jun 08:19 AM,68.7235,6325.04,92.03605753490436,284.82,0,0,4.144433854503918,0,6,0,28.57784,86.56803586574578,33.012,565.00513,8.221425422162724,925.61,14,22,36,74,14,61,22,18,3.82361,-2.58802,0,557.8305,0,3,1695.01539
Raphael Veiga,2026-06-13,MD,13 Jun 08:19 AM,71.20933333333333,7078.31,99.4014361413298,342.98,2.25,0,4.816503454603329,0,6,0,28.89832,90.29596300462443,32.004,640.8018,8.998845656936355,971.54001,13,15,28,79,13,61,15,15,4.22634,-3.44974,0,578.0173,0,3,1922.4053999999999
Thiago Espinosa,2026-06-13,MD,13 Jun 08:19 AM,42.198499999999996,2951.2799999999997,69.9380309726649,197.61,0,0,4.6828678744505146,15.23,6,1,30.87793,85.77202777777777,36,281.23404,6.664550635686103,470.63999,13,10,23,39,13,29,10,8,3.92947,-3.10249,0,244.16139999999996,0,3,843.7021199999999
Alan Cervantes,2026-06-16,Other,Sesion 2 Pretemporada | Sesion 1 PreTemporada,181.39933333333335,13609.36,75.02431100445058,783.59,0,0,4.319696140007864,0,0,0,24.1652,74.66691385490051,32.364,1367.31024,7.53757036960812,2768.85995,26,50,76,178,26,171,50,35,4.13034,-1.59207,0,1120.4179,0,3,4101.93072
Alexis Gutiérrez,2026-06-16,Other,Sesion 2 Pretemporada | Sesion 1 PreTemporada,181.39933333333335,13532.14,74.59862035509134,905.78,0,0,4.993292882370019,0,0,0,23.70338,73.15858024691359,32.4,1616.3381100000001,8.910386164594504,3027.10001,73,86,159,222,73,192,86,50,4.41242,-1.69776,0,1140.7739,0,3,4849.01433
Cristian Borja,2026-06-16,Other,Sesion 2 Pretemporada | Sesion 1 PreTemporada,181.39933333333335,12701.11,70.01740175450847,368.94,0,0,2.0338553247163715,0,0,0,24.43948,71.91466572504707,33.984,1622.4067,8.943840477179261,1981.77002,35,37,72,168,35,141,37,29,4.16208,-1.74831,0,1176.076,0,3,4867.2201000000005
Dagoberto Espinoza,2026-06-16,Other,Sesion 2 Pretemporada | Sesion 1 PreTemporada,181.39933333333335,14057.61,77.49537852031797,717.62,0,0,3.956023359145017,0,7,0,28.59193,80.38666779127306,35.568,1301.95454,7.1772840400001465,2534.90994,79,69,148,212,79,190,69,49,4.89512,-1.69656,0,1346.7952,0,3,3905.86362
Emilio Lara,2026-06-16,Other,Sesion 2 Pretemporada | Sesion 1 PreTemporada,181.39933333333335,13466.339999999998,74.2358847331302,1259.67,0,0,6.9441820807867725,0,5,0,27.78865,77.19069444444445,36,1361.55609,7.5058494702295855,3031.29993,74,90,164,234,74,198,90,42,4.16961,-2.07307,0,1149.7843,0,3,4084.66827
Erick Sánchez,2026-06-16,Other,Sesion 2 Pretemporada | Sesion 1 PreTemporada,181.39933333333335,11839.119999999999,65.2655099798235,580.68,0,0,3.201114300309813,0,0,0,24.81976,77.55205599300088,32.004,1362.04584,7.508549314771462,2197.63005,52,65,117,177,52,177,65,52,3.96859,-1.84985,0,846.594,0,3,4086.13752
Franco Rossano,2026-06-16,Other,Sesion 2 Pretemporada,90.15,6026.55,66.85024958402661,314.38,0,0,3.4872989462007764,0,1,0,28.60196,84.52115839243497,33.84,579.99754,6.4336942872989455,1146.76001,32,30,62,101,32,75,30,31,4.55368,-4.19562,0,511.06860000000006,0,3,1739.99262
Henry Martín,2026-06-16,Other,Sesion 2 Pretemporada | Sesion 1 PreTemporada,181.39933333333335,13587.06,74.90137780734217,610.51,0,0,3.3655581240651378,0,0,0,23.6783,70.27035849952517,33.696,1448.92289,7.9874763780829765,2588.26003,71,70,141,242,71,228,70,57,4.11747,-1.20281,0,1307.7088,0,3,4346.76867
Isaías Violante,2026-06-16,Other,Sesion 2 Pretemporada | Sesion 1 PreTemporada,181.39933333333335,13570.48,74.80997725092705,420.25,0,0,2.316711932054142,0,1,0,25.98884,74.27080475537267,34.992,1254.50062,6.915684842649182,2110.9400299999998,49,47,96,172,49,164,47,30,4.03779,-1.15833,0,1085.38242,0,3,3763.5018600000003
Jonathan Dos Santos,2026-06-16,Tuesday,Sesion 1 PreTemporada,91.24933333333334,0,0,0,0,0,0,0,0,0,0,0,3.6,6.85707,0.07514652161842278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20.57121
José Raúl Zúñiga,2026-06-16,Other,Sesion 2 Pretemporada | Sesion 1 PreTemporada,181.39933333333335,11738.099999999999,64.70861708422301,228.83,0,0,1.2614710087137402,0,1,0,25.83921,73.99544673539519,34.92,1103.19668,6.08159170007975,1850.74,45,25,70,146,45,131,25,38,3.99453,-1.43955,0,1087.2424,0,3,3309.59004
Kevin Álvarez,2026-06-16,Other,Sesion 2 Pretemporada | Sesion 1 PreTemporada,181.39933333333335,14309.53,78.88413775868342,1603.2600000000002,0,0,8.83829047515794,0,2,0,26.02874,74.3848308184728,34.992,1351.15255,7.4484978812858555,3616.2099200000002,70,105,175,228,70,227,105,76,4.37729,-1.99072,0,1246.89064,0,3,4053.4576500000003
Miguel Vázquez,2026-06-16,Other,Sesion 2 Pretemporada | Sesion 1 PreTemporada,181.39933333333335,12247.15,67.51485672494202,385.08,0,0,2.122830293385863,0,0,0,22.61888,66.55743879472693,33.984,1318.62344,7.269174675393883,1902.02998,28,48,76,136,28,155,48,64,3.86335,-1.55202,0,1143.8136,0,3,3955.87032
Pato Salas,2026-06-16,Other,Sesion 2 Pretemporada | Sesion 1 PreTemporada,181.39933333333335,13585.759999999998,74.8942112980937,1185.27,0,0,6.534037243797294,0,1,0,25.73382,73.5420096021948,34.992,1300.14625,7.167315480762516,2929.39002,60,82,142,210,60,205,82,70,4.31999,-2.29051,0,1312.8544,0,3,3900.4387500000003
Ramón Juárez,2026-06-16,Other,Sesion 2 Pretemporada | Sesion 1 PreTemporada,181.39933333333335,12266.49,67.6214723317616,463.28999999999996,0,0,2.553978515172786,0,0,0,24.86502,75.32115594329335,33.012,1240.70238,6.839619292977923,2345.96002,46,66,112,188,46,167,66,90,4.19921,-1.69238,0,1081.99575,0,3,3722.10714
Raphael Veiga,2026-06-16,Other,Sesion 2 Pretemporada | Sesion 1 PreTemporada,181.39933333333335,12956.009999999998,71.42258883715117,550.62,0,0,3.035402555687452,0,0,0,24.29133,75.9009186351706,32.004,1367.91901,7.540926335635191,2087.11996,45,41,86,197,45,157,41,36,4.01472,-1.27471,0,1065.5127,0,3,4103.757030000001
Thiago Espinosa,2026-06-16,Tuesday,Sesion 1 PreTemporada,91.24933333333334,1828.4199999999998,20.037625845668277,0,0,0,0,0,0,0,18.21289,50.59136111111111,36,202.81293,2.2226236904013907,14.59,0,0,0,0,0,0,0,2,1.74069,0,0,129.1927,0,3,608.4387899999999
Alan Cervantes,2026-06-17,Other,Sesion 5 Pretemporada | Sesión 4 17 jun pm | Sesión 3 Pretemporada,228.98483333333334,18303.41,79.93284853654791,472.75,0,0,2.0645472152813613,0,3,0,27.57262,85.19534050179213,32.364,1772.41724,7.74032591678197,2454.89998,47,34,81,202,47,134,34,38,4.26005,-0.68839,0,1458.7558999999999,0,3,5317.25172
Alexis Gutiérrez,2026-06-17,Other,Sesion 5 Pretemporada | Sesión 4 17 jun pm | Sesión 3 Pretemporada,228.98483333333334,18788.55,82.05150413892041,408.45000000000005,0,0,1.7837425913943357,0,2,0,27.50281,84.88521604938272,32.4,2121.86514,9.266400351114957,2502.73,55,36,91,209,55,158,36,47,4.21176,-1.15122,0,1500.1798000000001,0,3,6365.59542
Cristian Borja,2026-06-17,Other,Sesion 5 Pretemporada | Sesión 4 17 jun pm | Sesión 3 Pretemporada,251.23483333333334,18722.89,74.52346377127905,537.92,0,0,2.1411043718061915,0,9,0,27.3115,80.36576035781543,33.984,2235.00894,8.896094981521273,2333.46,67,47,114,215,67,158,47,20,4.22496,-0.57316,0,1714.528,0,3,6705.026820000001
Dagoberto Espinoza,2026-06-17,Other,Sesion 5 Pretemporada | Sesión 4 17 jun pm | Sesión 3 Pretemporada,224.85150000000002,19147.53,85.15633651543351,370.36,0,0,1.6471315512682814,0,7,0,28.27611,79.49873481781377,35.568,1718.7264500000001,7.643829149460866,1940.40001,83,43,126,216,83,150,43,20,5.05344,-0.74984,0,1751.0128,0,3,5156.17935
Emilio Lara,2026-06-17,Other,Sesion 5 Pretemporada | Sesión 4 17 jun pm,144.21816666666666,13567.34,94.0751107407874,405.74,0,0,2.8133764932526995,0,10,0,28.20049,78.33469444444444,36,1310.18431,9.084738353582363,1272.66001,17,25,42,81,17,67,25,18,4.54758,-0.7817,0,1057.4179,0,3,3930.5529300000003
Erick Sánchez,2026-06-17,Other,Sesion 5 Pretemporada | Sesión 4 17 jun pm | Sesión 3 Pretemporada,228.98483333333334,16065.619999999999,70.16019256006038,375.7,0,0,1.6407200185747381,0,4,0,27.27333,85.21850393700788,32.004,1707.62189,7.457358049186663,2101.00999,55,54,109,189,55,170,54,35,4.31069,-0.54933,0,1106.796,0,3,5122.865669999999
Franco Rossano,2026-06-17,Other,Sesion 5 Pretemporada | Sesión 4 17 jun pm | Sesión 3 Pretemporada,224.85150000000002,17963.75,79.89161735634407,370.21,0,0,1.6464644443110228,0,9,0,28.92052,85.46252955082741,33.84,1698.3414500000001,7.553169313969442,1988.68005,62,53,115,220,62,172,53,35,4.55628,-0.715,0,1448.4421,0,3,5095.024350000001
Henry Martín,2026-06-17,Other,Sesion 5 Pretemporada | Sesión 4 17 jun pm | Sesión 3 Pretemporada,225.58483333333334,16860.45,74.74106193604919,198.18,0,0,0.878516507832604,0,2,0,26.31428,78.09318613485281,33.696,1727.96753,7.659945504610608,2211.12,55,62,117,230,55,201,62,49,4.48771,-0.51151,0,1565.3872000000001,0,3,5183.90259
Isaías Violante,2026-06-17,Other,Sesion 5 Pretemporada | Sesión 4 17 jun pm | Sesión 3 Pretemporada,224.85150000000002,18388.95,81.78264321118604,271,0,0,1.2052399027802794,0,6,0,27.60515,78.88988911751258,34.992,1735.53757,7.718594583536245,1729.52995,58,51,109,179,58,129,51,40,4.93141,-0.79548,0,1434.87294,0,3,5206.612709999999
José Raúl Zúñiga,2026-06-17,Other,Sesion 5 Pretemporada | Sesión 4 17 jun pm | Sesión 3 Pretemporada,225.58483333333334,17604.61,78.03986526872005,174.6,0,0,0.7739882039942105,0,0,0,23.08198,66.0995990836197,34.92,1527.87451,6.772948728083818,1992.10995,59,37,96,206,59,159,37,46,4.39176,-1.27808,0,1603.8216,0,3,4583.623530000001
Kevin Álvarez,2026-06-17,Other,Sesion 5 Pretemporada | Sesión 4 17 jun pm | Sesión 3 Pretemporada,251.23483333333334,19219.42,76.49982187979505,1230.98,0,0,4.899718656316899,0,2,0,29.44975,84.1613797439415,34.992,1659.81205,6.606615921757134,3415.69004,77,78,155,249,77,230,78,42,4.56311,-1.14159,0,1600.21859,0,3,4979.4361499999995
Miguel Vázquez,2026-06-17,Other,Sesion 5 Pretemporada | Sesión 4 17 jun pm | Sesión 3 Pretemporada,247.10150000000002,18290.91,74.021849321028,113.2,0,0,0.45811134290969496,0,0,0,24.0134,70.66089924670433,33.984,1736.55142,7.02768465590051,1459.61002,46,49,95,154,46,158,49,39,4.49223,-0.62164,0,1653.3016,0,3,5209.65426
Pato Salas,2026-06-17,Other,Sesión 4 17 jun pm | Sesión 3 Pretemporada,160.23483333333334,11741.17,73.27476651456352,106.33000000000001,0,0,0.6635885455617745,0,0,0,23.11673,66.06290009144948,34.992,1133.96496,7.076894183432858,1667.23,65,59,124,197,65,205,59,42,4.75851,-2.66137,0,1138.3536,0,3,3401.89488
Ramón Juárez,2026-06-17,Other,Sesion 5 Pretemporada | Sesión 4 17 jun pm | Sesión 3 Pretemporada,247.83483333333334,17800.27,71.8231160672195,363.76000000000005,0,0,1.4677517082949736,0,1,0,27.50694,83.32406397673573,33.012,1747.75452,7.052093914697221,2673.45004,69,76,145,271,69,197,76,56,4.14488,-0.80654,0,1554.8025,0,3,5243.263559999999
Raphael Veiga,2026-06-17,Other,Sesion 5 Pretemporada | Sesión 4 17 jun pm | Sesión 3 Pretemporada,225.58483333333334,16538,73.31166619505301,138.51,0,0,0.6140040443026237,0,0,0,24.45316,76.40657417822773,32.004,1610.03911,7.137178001771691,1925.1099900000002,44,40,84,204,44,164,40,49,4.06664,-0.57277,0,1319.297,0,3,4830.11733
Thiago Espinosa,2026-06-17,Other,Sesion 5 Pretemporada | Sesión 3 Pretemporada,121.46666666666667,11185.41,92.08625137211855,4.64,0,0,0.03819978046103183,0,0,0,21.02699,58.408305555555565,36,980.83465,8.07492851262349,345.94,12,5,17,49,12,32,5,15,3.84035,-0.7677,0,822.8864,0,3,2942.5039500000003
Alan Cervantes,2026-06-18,Other,Sesión 6 18 jun PM,91.82383333333334,5866.37,63.887226083279025,101.63,0,0,1.10679326173488,0,1,0,25.53717,78.90609936967002,32.364,582.29178,6.341401342788637,881.17,6,9,15,59,6,36,9,7,3.57844,-2.29354,0,469.48300000000006,0,3,1746.87534
Alexis Gutiérrez,2026-06-18,Other,Sesión 6 18 jun PM,91.82383333333334,6505.129999999999,70.84358999025307,205.73,0,0,2.2404858578836646,0,2,0,28.06244,86.61246913580247,32.4,742.99425,8.091518541845526,1255.76,31,16,47,118,31,61,16,12,3.90055,-2.25977,0,540.6233,0,3,2228.98275
Cristian Borja,2026-06-18,Other,Sesión 6 18 jun PM,91.82383333333334,5290.24,57.612929105188734,81.05,0,0,0.882668443014976,0,1,0,25.43687,74.84954684557438,33.984,662.60838,7.2160827526622535,571.95001,9,15,24,57,9,38,15,11,3.87292,-2.60968,0,485.6536,0,3,1987.82514
Dagoberto Espinoza,2026-06-18,Other,Sesión 6 18 jun PM,113.163,7157.05,63.24549543578732,225.97,0,0,1.996854095419881,0,6,0,29.28217,82.3272885739991,35.568,628.97713,5.5581517810591805,1047.82999,37,15,52,111,37,70,15,14,5.05473,-2.10859,0,677.4304,0,3,1886.93139
Emilio Lara,2026-06-18,Other,Sesión 6 18 jun PM,113.163,6408.839999999999,56.63370536306036,286.84999999999997,0,0,2.5348391258626934,0,4,0,26.30469,73.06858333333334,36,613.2202,5.418910774723187,1023.20001,27,15,42,95,27,51,15,16,3.78909,-2.2518,0,524.8838000000001,0,3,1839.6606
Erick Sánchez,2026-06-18,Other,Sesión 6 18 jun PM,60.53416666666667,2959.6,48.8913974201897,0,0,0,0,0,0,0,19.13209,59.78030871141108,32.004,350.61662,5.792045043432772,212.01999999999998,8,1,9,33,8,15,1,6,3.60801,-2.65044,0,199.6728,0,3,1051.84986
Franco Rossano,2026-06-18,Other,Sesión 6 18 jun PM,113.16316666666667,6269.6,55.40318625465589,211.59,0,0,1.8697780049162052,0,1,0,26.01866,76.88729314420803,33.84,619.42111,5.473698980380837,780.15,18,11,29,78,18,54,11,12,4.42553,-2.25918,0,510.5212,0,3,1858.26333
Henry Martín,2026-06-18,Other,Sesión 6 18 jun PM,113.163,6279.68,55.49234290359924,144.10999999999999,0,0,1.2734727782048902,0,0,0,24.40203,72.41818019943021,33.696,647.28536,5.719938142325672,882.44998,20,6,26,113,20,55,6,22,3.90635,-3.04921,0,590.4456,0,3,1941.85608
Isaías Violante,2026-06-18,Other,Sesión 6 18 jun PM,113.163,6758.219999999999,59.72111025688608,242.25,0,0,2.1407173722859945,0,6,0,28.03068,80.10596707818931,34.992,630.8665599999999,5.5748483161457365,831.40002,27,18,45,86,27,52,18,11,3.88186,-3.58043,0,541.85907,0,3,1892.5996799999998
José Raúl Zúñiga,2026-06-18,Other,Sesión 6 18 jun PM,91.82383333333334,5702.19,62.09923712616368,82.16999999999999,0,0,0.8948657120609571,0,0,0,24.89188,71.28258877434135,34.92,465.95186,5.074410891870847,678.81001,22,5,27,77,22,40,5,9,4.10547,-2.40479,0,528.1104,0,3,1397.85558
Kevin Álvarez,2026-06-18,Other,Sesión 6 18 jun PM,91.82383333333334,5959.490000000001,64.90134188110204,238.23,0,0,2.5944244685929396,0,1,0,25.41771,72.6386316872428,34.992,504.51436,5.49437266650089,1015.7099800000001,22,22,44,92,22,58,22,7,4.12258,-2.41991,0,500.63307,0,3,1513.54308
Miguel Vázquez,2026-06-18,Other,Sesión 6 18 jun PM,91.82383333333334,5319.16,57.927880016626034,47.739999999999995,0,0,0.519908593084947,0,0,0,23.71702,69.78878295668551,33.984,527.20625,5.7414968517614335,527.57001,11,11,22,43,11,37,11,17,4.03017,-2.70483,0,485.74960000000004,0,3,1581.6187499999999
Pato Salas,2026-06-18,Other,Sesión 6 18 jun PM,91.82383333333334,5793.08,63.08906729008263,128.42000000000002,0,0,1.398547581147233,0,1,0,27.06962,77.35945358939188,34.992,565.37642,6.157185988387184,916.58998,7,15,22,86,7,58,15,19,3.68433,-3.08386,0,543.8056,0,3,1696.1292600000002
Ramón Juárez,2026-06-18,Other,Sesión 6 18 jun PM,91.82383333333334,5327.2300000000005,58.01576569626985,69.39,0,0,0.7556861599112793,0,0,0,23.28645,70.53934932751727,33.012,552.48181,6.016758285339862,705.61,10,15,25,77,10,57,15,8,3.85905,-2.34054,0,462.03075,0,3,1657.44543
Raphael Veiga,2026-06-18,Other,Sesión 6 18 jun PM,113.163,6046.12,53.42841741558637,73.61999999999999,0,0,0.6505659977201028,0,2,0,25.79919,80.61239220097488,32.004,609.11669,5.382648833982839,719.31999,15,5,20,96,15,46,5,21,3.96358,-2.29472,0,489.3574,0,3,1827.35007
Thiago Espinosa,2026-06-18,Other,Sesión 6 18 jun PM,60.53416666666667,2502.35,41.33781197946063,0,0,0,0,0,0,0,18.82284,52.285666666666664,36,273.71852,4.521719469720956,166.82999999999998,4,0,4,33,4,10,0,7,4.04672,-2.44381,0,195.94330000000002,0,3,821.15556
Alan Cervantes,2026-06-19,Other,Sesión 9 Pretemporada | Sesión 8 Pretemporada | Sesion 7 19 de junio AM,308.825,17288.56,55.98173722982272,1693.79,0,0,5.4846272160608756,0,12,0,28.53449,88.16737733283897,32.364,1792.5641,5.804465635877925,2785.42003,33,19,52,170,33,102,19,50,3.96949,-1.17353,0,1363.8751,0,3,5377.692300000001
Alexis Gutiérrez,2026-06-19,Other,Sesión 9 Pretemporada | Sesión 8 Pretemporada | Sesion 7 19 de junio AM,308.825,17287.79,55.97924390836235,1844.95,8.030000000000001,1,5.97409536145066,0,9,0,29.69156,91.64061728395062,32.4,2036.37995,6.593960819234194,3140.64003,73,47,120,244,73,177,47,44,4.37114,-1.03831,0,1392.6304,0,3,6109.13985
Cristian Borja,2026-06-19,Other,Sesión 9 Pretemporada | Sesión 8 Pretemporada | Sesion 7 19 de junio AM,308.825,16298.970000000001,52.77736582206752,1011.57,0,0,3.2755444021695137,0,5,0,27.58086,81.15836864406779,33.984,2036.07937,6.592987517202299,2179.37,35,22,57,153,35,126,22,22,4.06104,-1.34036,0,1465.9648,0,3,6108.23811
Dago Espinoza,2026-06-19,Other,Sesión 9 Pretemporada,90.24583333333334,8524.480000000001,94.45843298397895,1312.6599999999999,0,0,14.54538067316127,0,4,0,27.80303,78.16866284300495,35.568,757.64877,8.395387820305647,1626.56,21,18,39,76,21,67,18,14,4.08188,-1.39581,0,759.8976,0,3,2272.9463100000003
Dagoberto Espinoza,2026-06-19,Other,Sesión 8 Pretemporada | Sesion 7 19 de junio AM,218.57916666666668,10589,48.44469013896567,313.96000000000004,0,0,1.436367448864828,0,7,0,27.94266,78.56123481781377,35.568,1045.92922,4.785127676852398,1514.84,62,68,130,202,62,178,68,44,4.48386,-1.21086,0,1034.252,0,3,3137.78766
Emilio Lara,2026-06-19,Other,Sesión 9 Pretemporada | Sesión 8 Pretemporada | Sesion 7 19 de junio AM,308.825,17405.03,56.35887638630292,2977.8,0,0,9.642354084028172,25.15,28,1,30.53683,84.82452777777777,36,1693.66433,5.484220286570064,3890.10999,72,53,125,215,72,163,53,64,4.37683,-1.10536,0,1409.0601,0,3,5080.992990000001
Erick Sánchez,2026-06-19,Other,Sesión 9 Pretemporada | Sesión 8 Pretemporada | Sesion 7 19 de junio AM,308.825,16821.629999999997,54.46978062009228,1234.07,0,0,3.9960171618230387,0,10,0,28.7556,89.85001874765656,32.004,1874.89228,6.071050854043553,2658.29997,47,54,101,177,47,162,54,92,4.43851,-1.90419,0,1145.235,0,3,5624.67684
Franco Rossano,2026-06-19,Other,Sesión 9 Pretemporada | Sesión 8 Pretemporada | Sesion 7 19 de junio AM,307.5123333333333,18002.72,58.543082824862324,1789.9499999999998,0,0,5.820742149095375,15.06,23,1,30.469360000000002,90.03947990543735,33.84,1845.8524,6.0025312805882045,3176.9200299999998,67,61,128,218,67,174,61,82,4.26681,-1.4227,0,1457.6611,0,3,5537.5572
Henry Martín,2026-06-19,Other,Sesión 9 Pretemporada | Sesión 8 Pretemporada | Sesion 7 19 de junio AM,307.5123333333333,18391.61,59.80771502931591,1796.91,0,0,5.84337538765383,0,15,0,27.22911,80.80813746438747,33.696,1864.9984299999999,6.0647922955935645,3199.09003,53,67,120,223,53,207,67,65,4.23286,-1.50173,0,1702.7184,0,3,5594.99529
Isaías Violante,2026-06-19,Other,Sesión 9 Pretemporada | Sesión 8 Pretemporada | Sesion 7 19 de junio AM,308.825,17985.02,58.236930300331906,1388.6000000000001,6.92,1,4.496397636201733,30.240000000000002,15,2,32.15074,91.88025834476451,34.992,1741.63772,5.639561952562131,2810.82001,64,69,133,209,64,186,69,36,4.64199,-0.87904,0,1427.3788499999998,0,3,5224.91316
José Raúl Zúñiga,2026-06-19,Other,Sesión 9 Pretemporada | Sesión 8 Pretemporada | Sesion 7 19 de junio AM,307.5123333333333,18445.82,59.98400064170869,1528.79,0,0,4.971475398818693,0,11,0,28.03511,80.28382016036655,34.92,1518.91438,4.939360849483545,2837.21004,33,20,53,158,33,147,20,36,3.81153,-1.5841,0,1666.1376,0,3,4556.74314
Kevin Álvarez,2026-06-19,Other,Sesión 9 Pretemporada | Sesión 8 Pretemporada | Sesion 7 19 de junio AM,308.825,18063.59,58.491346231684616,2111.7200000000003,0,0,6.837917914676598,0,12,0,28.09404,80.28703703703705,34.992,1643.0622600000002,5.320366744920263,3515.66006,64,54,118,238,64,204,54,85,4.33431,-1.71894,0,1503.75018,0,3,4929.18678
Luis Ángel Malagón,2026-06-19,Other,Sesión 9 Pretemporada,34.151333333333334,3408.5200000000004,99.80635211899975,0,0,0,0,0,0,0,16.98063,56.624749899959994,29.988,242.84204,7.11076307416011,12.15,0,0,0,0,0,0,0,1,1.68668,-1.42075,0,274.30026,0,3,728.52612
Miguel Vázquez,2026-06-19,Other,Sesión 9 Pretemporada | Sesión 8 Pretemporada | Sesion 7 19 de junio AM,307.5123333333333,16062.819999999998,52.23471795711175,1969.79,0,0,6.405564221272427,0,20,0,28.31333,83.31370645009416,33.984,1632.26711,5.307972829274057,2698.5599700000002,22,25,47,134,22,116,25,72,4.00059,-1.06918,0,1451.2184,0,3,4896.80133
Pato Salas,2026-06-19,Other,Sesión 8 Pretemporada | Sesion 7 19 de junio AM,218.57916666666668,7924.96,36.256703330219786,167.65,0,0,0.7669989896871843,0,2,0,26.27495,75.08844878829447,34.992,901.53407,4.124519659162393,1133.02999,36,43,79,143,36,138,43,58,4.15186,-1.76996,0,763.7616,0,3,2704.60221
Ramón Juárez,2026-06-19,Other,Sesión 9 Pretemporada | Sesión 8 Pretemporada | Sesion 7 19 de junio AM,307.5123333333333,17028.45,55.37485217395076,1723.01,0,0,5.603059823074847,0,16,0,27.77737,84.14325093905248,33.012,1789.01184,5.817691344628996,3031.64001,39,42,81,191,39,172,42,76,3.9815,-0.946,0,1450.2345,0,3,5367.035519999999
Raphael Veiga,2026-06-19,Other,Sesión 9 Pretemporada | Sesión 8 Pretemporada | Sesion 7 19 de junio AM,307.5123333333333,13456.189999999999,43.75821240774083,1575.8200000000002,0,0,5.124412354192842,0,17,0,28.10987,87.83236470441196,32.004,1315.3738,4.277466811629236,2309.59997,20,13,33,105,20,75,13,17,3.99959,0,0,1053.5783999999999,0,3,3946.1214
Thiago Espinosa,2026-06-19,Other,Sesión 9 Pretemporada | Sesión 8 Pretemporada | Sesion 7 19 de junio AM,262.19166666666666,16085.98,61.35198804945492,1298.26,0,0,4.951568509042367,0,10,0,28.65134,79.58705555555557,36,1742.3385,6.645285573530814,2375.87999,56,40,96,152,56,129,40,87,4.72956,-1.44525,0,1269.6768,0,3,5227.0155
Alan Cervantes,2026-06-20,Other,Sesión 10 pretemporada,105.68316666666666,5627.25,53.246417357541965,82.82,0,0,0.7836631188505264,0,0,0,24.28968,75.05153874675567,32.364,540.26575,5.11212681300554,707.78,21,10,31,55,21,36,10,5,4.09971,-1.02264,0,448.2919,0,3,1620.79725
Alexis Gutiérrez,2026-06-20,Other,Sesión 10 pretemporada,105.68316666666666,5776.589999999999,54.65950900411449,214.72,0,0,2.0317332151604086,0,4,0,27.25904,84.13283950617284,32.4,624.10414,5.905426187393451,894.6499899999999,12,11,23,58,12,51,11,7,3.838,-1.11552,0,465.74080000000004,0,3,1872.3124200000002
Dago Espinoza,2026-06-20,Other,Sesión 10 pretemporada,105.68316666666666,6234.639999999999,58.99369025972285,202.11,0,0,1.9124143075450366,0,4,0,28.07638,78.93719073324337,35.568,544.02559,5.147703339699321,856.53998,22,19,41,71,22,56,19,8,4.48433,-1.1022,0,579.1864,0,3,1632.07677
Emilio Lara,2026-06-20,Other,Sesión 10 pretemporada,105.68316666666666,5867.84,55.52293884708855,283.8,0,0,2.6853850897099667,0,4,0,28.08328,78.00911111111111,36,535.13336,5.063562882136702,865.5700300000001,6,14,20,59,6,48,14,15,3.94378,-1.93264,0,472.56579999999997,0,3,1605.4000800000001
Erick Sánchez,2026-06-20,Other,Sesión 10 pretemporada,105.68316666666666,5287.57,50.032282025361965,199.17999999999998,0,0,1.8846899301213216,0,3,0,28.69927,89.67400949881265,32.004,551.10511,5.214691491391722,716.8499899999999,11,12,23,54,11,44,12,4,4.15343,-1.1497,0,361.2402,0,3,1653.31533
